path,bytes,sha256
T2\R02_P05\round_2\freecad_stderr.txt,59,084e87e873b55857151f36d2447b00a35e8947c6582f4d8a8b7c039fdbce2dc1
T2\R02_P05\round_2\freecad_stdout.txt,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
T2\R02_P05\round_2\metrics.json,1063,9a5fdfa8fab7c5dfc6789c5338d702bfde4b4b60c78ec915caa7f518b142bd9c
T2\R02_P05\round_2\model.FCStd,17039,ffa1e497d4986579211ba57276da97eacb6550265ae40e9d0adb90114bd5834c
T2\R02_P05\round_2\model.step,27873,0e7bfec0af88e58e78e056b2bfb15aa3019161c5b471c805576cfef16dbdce79
T2\R02_P05\round_2\model.stl,49684,7bced02f83cec89d26b37234edf77cee04e792291c6280b53f8b58bb6b88318a
T2\R02_P05\round_2\part_state.json,2177,0d5db425c494fa1da801fb62a689a25ec7d8f7ae63a79c112749fdbf3b2142bc
T2\R02_P05\round_2\post_review.json,361,0099f515a4fb8dd97b51c23d27c2466ff6c94f7bcbc4a02c24f6ff2b977bd7fd
T2\R02_P05\round_2\repair_blueprint.json,2861,6299b6e7dc3da90cb6fbf77d2b9475c4d74c8cdb13a211bd9f9dd27fe597fdc1
T2\R02_P05\round_2\repair_log.json,1599,256815f7ff0187f1dd4a573e1b0fdfe43e91287b163c5909b7cdd328efe2bfef
T2\R02_P05\round_2\review_contract.json,2557,85ee48d5bed893ab2ac1ac3b4e628f9fbd8e45c9a2f0464d4db5ff095eaab714
T2\R02_P05\round_3\agent_output.json,11364,2c5eab69d2bf7847f5cc4b934e8890833d53dd1535d7bd33230cbcf970bde4c8
T2\R02_P05\round_3\cad_ir.json,5928,356efb4c4c6a09891082c078ebdf1a6f7408954015a0e348546605ecefc3adee
T2\R02_P05\round_3\cad_validity.json,857,49355fab91b8966a0b554be81d2b5fa43d34c4284cf6150a9519b1910029b5b7
T2\R02_P05\round_3\execution_log.json,9459,dd8a00e7d6f1bdb7961ab03270a758158ea52a76108d6ed6c543dc7c2ba273cd
T2\R02_P05\round_3\execution_result.json,899,397398369c16ce1626daa614af9177bb3c6789059fb0b96ddafefc9e6904e660
T2\R02_P05\round_3\feature_graph.json,2307,3d37a0cea0b41394196ea07521326b62983ce9f9734461702cfed161a05d2b7f
T2\R02_P05\round_3\feature_tree.json,5297,96fb585dd5774c61543ae266faadf2ee92ac93225d453ad986249e8c9390e52e
T2\R02_P05\round_3\freecad_job.json,206,446868f0416bf24ec870ba20a1fbc1625441a3084d163a59e7cf0d23bc8164aa
T2\R02_P05\round_3\freecad_stderr.txt,59,084e87e873b55857151f36d2447b00a35e8947c6582f4d8a8b7c039fdbce2dc1
T2\R02_P05\round_3\freecad_stdout.txt,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
T2\R02_P05\round_3\metrics.json,1069,59a4d5556c236db008f4dbd92a77d568ceaabb2fe96442524dd2d0f7dc579c67
T2\R02_P05\round_3\model.FCStd,17085,9786aca8c5c636820e96ea683bee5a6d4404295a70963c4a717658d8c05893c0
T2\R02_P05\round_3\model.step,27972,bd089799aa5e52e4dd7acbc19fe22f3c0cf2ff654388671ac2bdcec1a1351d12
T2\R02_P05\round_3\model.stl,51284,33e79f56ebaf3f05600802b021c1dd4a8d7d691143667e24519135d0ae16c3d7
T2\R02_P05\round_3\part_state.json,2474,fad61d2532c96d5a23c836d762dcc68d58f7f2289e6bf056ca37971b152f8729
T2\R02_P05\round_3\post_review.json,361,3ff7f4474c2348cb566cc061b6f09b0b2e060d64e24cdaed19b8935efb1e5958
T2\R02_P05\round_3\repair_blueprint.json,2862,dc2ed3e15d26505147021c5755ef57c227b3fb21a40a476b6ffcb70325dced9e
T2\R02_P05\round_3\repair_log.json,1600,b46a78cf4b327bf6c9f57c8fee1a86f27f2c16e0d66a1a87653cea5c9c84aca5
T2\R02_P05\round_3\review_contract.json,2865,cc53233431dcafa2d85aed05fdcee3194d3dd2414fdb76128736a4297188d80d
T2\R02_P05\round_1\renders\front.png,8046,91cd3b50622437797b5d9196ac0f060f88005824d8b8e4e5bc8bae660d5898bb
T2\R02_P05\round_1\renders\isometric.png,28619,c45bc94d1c76fabc8c361a6a9f8ff140501b1e1a0c8d7f0446d64a8afcb958e7
T2\R02_P05\round_1\renders\side.png,7464,015d7755eed822e46accbf5b9378ea4420ffebb52e04eab51204e9d2dc2e01e5
T2\R02_P05\round_1\renders\top.png,7121,c9c751df54f4f50a64334b45bab8a5c97832299f6120023ae1b22a050349802e
T2\R02_P05\round_2\renders\front.png,8075,6514d3f3d23abe030421303cba52d3bac9bebf79cc49378a0c436c1d439ef589
T2\R02_P05\round_2\renders\isometric.png,30411,fbad9d71e17325af029acd322c0ab60b392477939896a7888376eac285fd9417
T2\R02_P05\round_2\renders\side.png,7809,9737afb408c9f0d22e92d029bf36970680a27bea8fe47899a26daea4a61b8fcc
T2\R02_P05\round_2\renders\top.png,7594,3337baea5b9190f172bc3aefe453e64394d3b438d5c4eb2c770cacf67764534f
T2\R02_P05\round_3\renders\front.png,8123,beecae45836c2d168b2f13aa991a8b3b00c2ef4e0e70abd0269d3ebc4147550c
T2\R02_P05\round_3\renders\isometric.png,29804,71cb136b81866e1678aaccf8e664144f428bd03611f093a5786f0c29e4ad7326
T2\R02_P05\round_3\renders\side.png,7836,cf81e5c1c1d85b98d18de6852d65e4052b87c65f0efb329dd6efc5d8145d24ac
T2\R02_P05\round_3\renders\top.png,7568,72de48a02f747f43af14e2d1c27c5b5dc19bfa5bb0e2109255180ce5cdaad6d9
T2\R02_P06\round_1\agent_output.json,15819,890c9b3af7cea6873983fa08c2153bafec0258166945e54988eebc3eb5c36e2b
T2\R02_P06\round_1\cad_ir.json,9820,ec70a3a3aae9abe2faaf95ba5d28a22c3797bb4781137314a452add38e0006e1
T2\R02_P06\round_1\cad_validity.json,871,fac5cf51f3c32b9b58d9bc82f1e725987323aee7e229917a75d76cf7fb6e1947
T2\R02_P06\round_1\execution_log.json,19207,0450f91de1c1889774c2d5ed2ee7cdd0c51c33a6cd530fe2c59e938e5b86750c
T2\R02_P06\round_1\execution_result.json,913,d2ffd8a42bc3daa5a76109cec2b396d5cdcd2b60fed46665f0bbd8fa6a61fb8e
T2\R02_P06\round_1\feature_graph.json,2359,ee50004a4ba52f76ad8be5e8eb8d95d885029f687bfc1e46a7d0d0d1c561d05a
T2\R02_P06\round_1\feature_tree.json,8667,681c8c4505a562f90d20a275a27eb9fa4ef956ec5e33a37d9413a26726675f2c
T2\R02_P06\round_1\freecad_job.json,206,ee830d74932c502468a8f79d196287c142e4c3d16fe670176c47cba373d6f4eb
T2\R02_P06\round_1\freecad_stderr.txt,59,084e87e873b55857151f36d2447b00a35e8947c6582f4d8a8b7c039fdbce2dc1
T2\R02_P06\round_1\freecad_stdout.txt,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
T2\R02_P06\round_1\metrics.json,1048,90284697692712f1bb17486b4a51f6b19825ebd397b2b9ba5350f5954a1eebed
T2\R02_P06\round_1\model.FCStd,28387,d7fba71d45d90f5810b826960eafdeefd57cf8b9169d9dd14f01c59396f6a4fe
T2\R02_P06\round_1\model.step,53538,ae4773ada35bd3439da4aa6d76b212e34ae70f8e996943db703f65ccd60b98c8
T2\R02_P06\round_1\model.stl,39284,e490f36da7fcbfec6ae7ccedacd55b551c6a75e2b413d91cf5ae3adaa1752d89
T2\R02_P06\round_1\part_state.json,1823,388f2ae647bef0cc38c7a4e4e11008fe6b363bfb2dacc1e55d57eff7d18f54d4
T2\R02_P06\round_1\post_review.json,344,6de975436b724bda8b843b847e530773fb82ac410771d6a2bfd95b8f57cc2de3
T2\R02_P06\round_1\repair_blueprint.json,3168,f9773c7ae266d3d22cad764d708d3b5929a72bf477263638727ab8a895d36dec
T2\R02_P06\round_1\repair_log.json,1892,180939edcd1af392a947bff65340f09a584c4a59a09f9ffa13b0d84d98d5fb7b
T2\R02_P06\round_1\review_contract.json,2384,13d786472d0e0c030db0cab83f222a898ea87e0048beee3988cc450869e54fd8
T2\R02_P06\round_2\agent_output.json,15883,170b21bdd2395d6a2d4cb8bd729b152e0f4fb64f1cf8856bc1efec24227db784
T2\R02_P06\round_2\cad_ir.json,9882,953b6ffd0284e180c20c07bd915f63b5d3d9157a9e051da126188e0fd7b6696d
T2\R02_P06\round_2\cad_validity.json,884,5da959ab61c1cb2ae9f19a3ee63bcad6818c10b87936886c8bbe4a1098c58011
T2\R02_P06\round_2\execution_log.json,19241,b2be1edce89319170bc37e3286fd8dee1159b555e7965f9b853d48c64da0e27e
T2\R02_P06\round_2\execution_result.json,926,65071eca03400d68dff2edeb9974125a65b66d83e1a12e3449b3ba0425f23f1a
T2\R02_P06\round_2\feature_graph.json,2359,ee50004a4ba52f76ad8be5e8eb8d95d885029f687bfc1e46a7d0d0d1c561d05a
T2\R02_P06\round_2\feature_tree.json,8661,d497ced2f42ab00c13a5c25ff407f398be2d134f31c400e9192badea9eb53f11
T2\R02_P06\round_2\freecad_job.json,206,68f55ce54bd3dcb42539682a9b9d01ce355c8ac2956efdbc948a3efa725fbedc
T2\R02_P06\round_2\freecad_stderr.txt,59,084e87e873b55857151f36d2447b00a35e8947c6582f4d8a8b7c039fdbce2dc1
T2\R02_P06\round_2\freecad_stdout.txt,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
T2\R02_P06\round_2\metrics.json,1069,032bca379a54321301aa3369257039f6db375fef4506c20a68dd115152f40b55
T2\R02_P06\round_2\model.FCStd,28429,66d4b4fd527e8ba27d19d5a4faaefdd3009cde4d19b7fe8f12d54f6cf5988ecb
T2\R02_P06\round_2\model.step,53546,333062731fce84f5ac29ce1ebef4e73f236520d1111c70acb67ddfd558866583
T2\R02_P06\round_2\model.stl,38484,52b8abd712a6b39d2c224de98633e9e8a7546394e4e9f2a9abaecfaffb5cde94
T2\R02_P06\round_2\part_state.json,2165,7703f48afec64aaf98586558cdb81a9fee96f6d0e49da3eae65ea9c098f9bb3f
T2\R02_P06\round_2\post_review.json,344,8a692ba82af9d18bcc992b7e6201c379fc3c5b374eff908d346027fc6708816b
T2\R02_P06\round_2\repair_blueprint.json,3168,206c8fcc865345e985a050f9ec7f5ffbbff5411c8f0a1f8b29e6849c797d6235
T2\R02_P06\round_2\repair_log.json,843,8ed87c86c5446a6ab24bbc6140b9116b05909d99c21acb92705994402290d803
T2\R02_P06\round_2\review_contract.json,2347,08139c8d72333af70df32853458b1e66f37527157c7ea6dd760e70dbf66856ec
T2\R02_P06\round_3\agent_output.json,15883,c37b59b85b6978589df076a6e4f779c58ef164689b3cfabba07e3dca7a09afe0
T2\R02_P06\round_3\cad_ir.json,9882,16cc7eda2f28dc68e2e62fa89f3662a89cf06e4e414c9c1a5e415b9526245d45
T2\R02_P06\round_3\cad_validity.json,870,a2fbd29e717e2880622e47cc58fb102fcc450d498b9f3ab9233815a13a13085b
T2\R02_P06\round_3\execution_log.json,19210,ce8f35f1307099a77cb813613b6c80cd4d8d42039b60e06e20245af005e4a080
T2\R02_P06\round_3\execution_result.json,911,2eb2b2b85a4ef09bd7f5050854131d07c126d75ec05ec0f725175198e56988c9
T2\R02_P06\round_3\feature_graph.json,2359,ee50004a4ba52f76ad8be5e8eb8d95d885029f687bfc1e46a7d0d0d1c561d05a
T2\R02_P06\round_3\feature_tree.json,8667,cae5abf06d0c8835758a9e2e373c7ad480ec620ab74e35ada4a45050be167500
T2\R02_P06\round_3\freecad_job.json,206,1a0ac12d62ae5318f89c44b26ab1b7662a50f4d1fa963d1213b4401dfe287d50
T2\R02_P06\round_3\freecad_stderr.txt,59,084e87e873b55857151f36d2447b00a35e8947c6582f4d8a8b7c039fdbce2dc1
T2\R02_P06\round_3\freecad_stdout.txt,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
T2\R02_P06\round_3\metrics.json,1047,f1ffd8d0eed2b9c935b7f373c50daec0d9a20e7ebb978753a4f6469126b5e683
T2\R02_P06\round_3\model.FCStd,28406,2d6f148090153a1a0a8329f9c979ec9a5390c4b83d9a0fe01ad64a8e2861409a
T2\R02_P06\round_3\model.step,53538,6aec92c1658c39bd0b729b1bbb4880f47a965abf4ecf01facd24603533e5f580
T2\R02_P06\round_3\model.stl,39284,85886740b784fe6d402aa4eb7f5e354d42f5c5209a6490fdd45e02fe96dd25ae
T2\R02_P06\round_3\part_state.json,2463,31d0b889697ad4a6811d59f33863d05b9a3d16a717e1645cabc47d856cf1776e
T2\R02_P06\round_3\post_review.json,344,0551f4ba1e83570de511689932c6b1f45e3adfef982addeeb73bf6c9993db0df
T2\R02_P06\round_3\repair_blueprint.json,3168,cc6a712454b7c5046c7ff6a499a3a3cc3a618034e56f9c5d83a05f8b2b17d92b
T2\R02_P06\round_3\repair_log.json,451,44d5adfa1e76aeb89899e2625fd418cdbf90ae52f4da1aa690354a277a7db1f2
T2\R02_P06\round_3\review_contract.json,2556,a9d16d8e5015b276dbbde2e6a0617cc1df3782cc0097a02a98211be284b0a184
T2\R02_P06\round_1\renders\front.png,6489,8408b3bcd2d2e2cb0a40424f2a2ea2e2700f771cea8900b5478e1218633aef5b
T2\R02_P06\round_1\renders\isometric.png,17437,719548d25b669aec650ac2d6f73b6f9eee796d85fecdc77fb95e7705862521a2
T2\R02_P06\round_1\renders\side.png,7148,f2d15a4b9ccf6c5bf813ec45d1e61989702274783c3933326cfa2efafd7371ca
T2\R02_P06\round_1\renders\top.png,6709,e0210551c1f75bd853daebd11e90c39e744719c9899f5e46c485099d1abfbcf6
T2\R02_P06\round_2\renders\front.png,6498,071c82dd1217d400603b52439990c034e5b9362dee218d850c964085f20a3ad9
T2\R02_P06\round_2\renders\isometric.png,17007,44a1e449b7be9123725fae96ab6670bcdd133ef0d24fc178596e5f41ebe86059
T2\R02_P06\round_2\renders\side.png,7176,198050f0a89f0e9c11d63751d7167f49a29bbb1ee1c49708f56de4a6fe498974
T2\R02_P06\round_2\renders\top.png,6708,6fb0cf564ccaa99f2cb5c9a4d378a00d8b0632d5bde8a9ee644aa28c264827fb
T2\R02_P06\round_3\renders\front.png,6455,37f4ba9181c06373791ca95eedc15e4aa440ab69fce23753bbbe4e5371b3f42f
T2\R02_P06\round_3\renders\isometric.png,17342,3081a0cc075ecb9a55519787daa19851fef89558daf955f0664de06b316af09a
T2\R02_P06\round_3\renders\side.png,7128,afb3ecc6a002ea860eb96edea017abe608a07bc6584de92c4de15a740c07c117
T2\R02_P06\round_3\renders\top.png,6712,0b0f5d9466d36151bc5b580c453200a92550b9142b3fecfd9110c76bd41a03cd
